1,1,0,0.0
1,1,1,0.0
1,1,2,0.0
1,1,3,0.00019610544816363887
1,1,4,6.812386411752483e-05
1,2,0,0.0
1,2,1,0.0
1,2,2,7.937070001188453e-05
1,2,3,0.0004061784436942524
1,2,4,0.0001542458382594632
1,3,0,0.0
1,3,1,0.011262258462892052
1,3,2,0.00010242447410646908
1,3,3,0.00012489132522230473
1,3,4,0.0010139562028279188
1,4,0,0.0
1,4,1,0.0029779641771194546
1,4,2,0.0023044552991035665
1,4,3,0.00016008766978386148
1,4,4,0.0009752558384668786
1,5,0,0.0
1,5,1,0.0019531390074968027
1,5,2,0.0009744916507648324
1,5,3,0.00013340799818461197
1,5,4,0.0006145438195195428
1,6,0,0.0
1,6,1,0.0003265200979790263
1,6,2,0.000761172318069879
1,6,3,0.0009645748119278686
1,6,4,0.00018118892243780904
1,7,0,0.0
1,7,1,0.004749017105177146
1,7,2,0.00041343916386714233
1,7,3,0.0
1,7,4,0.0010409111748454047
1,8,0,0.0
1,8,1,0.0
1,8,2,0.0
1,8,3,0.0
1,8,4,0.0
1,9,0,0.0
1,9,1,0.1500946267148736
1,9,2,0.0
1,9,3,0.002836839775981888
1,9,4,0.0126069583503162
1,10,0,0.0
1,10,1,0.012724430943079427
1,10,2,0.13508514937526836
1,10,3,0.0
1,10,4,0.009558955446091822
2,1,0,0.0
2,1,1,0.0
2,1,2,0.0
2,1,3,0.0
2,1,4,0.0
2,2,0,0.0
2,2,1,0.0
2,2,2,0.0
2,2,3,0.0
2,2,4,0.0
2,3,0,0.0004101556453643227
2,3,1,0.05889615869483403
2,3,2,0.0
2,3,3,0.0008943122273476138
2,3,4,0.005364197116295272
2,4,0,0.0003498426615750691
2,4,1,0.031641311962133864
2,4,2,0.005274810014070415
2,4,3,0.0015019513025684213
2,4,4,0.002172385313657762
2,5,0,0.0005013603722347904
2,5,1,0.015558814000577603
2,5,2,0.0060219295492483825
2,5,3,0.00245262641910707
2,5,4,0.0020781934194506564
2,6,0,0.0002153146539821769
2,6,1,0.021841351345859104
2,6,2,0.00475681669459265
2,6,3,0.0007804114195741308
2,6,4,0.0016595725734032723
2,7,0,0.0015516701061089034
2,7,1,0.20589113175231374
2,7,2,0.007220441294658571
2,7,3,0.00206937854539855
2,7,4,0.006650354288913185
2,8,0,0.0
2,8,1,0.0
2,8,2,0.1853020178205007
2,8,3,0.006071617800248705
2,8,4,0.009611919877511095
2,9,0,0.006777999363146072
2,9,1,0.0
2,9,2,0.16677181388428422
2,9,3,0.004530956404826207
2,9,4,0.014208036813223806
2,10,0,0.0035415704751246843
2,10,1,0.0028799473645723024
2,10,2,0.030077442945691365
2,10,3,0.0
2,10,4,0.006305922596516224
3,1,0,0.0
3,1,1,0.0013258860788121325
3,1,2,0.0
3,1,3,0.001698448024517694
3,1,4,0.0003710353268004778
3,2,0,0.0
3,2,1,0.038654676030974756
3,2,2,6.871230470677365e-05
3,2,3,0.0008401024161715398
3,2,4,0.000959169800796248
3,3,0,0.0009253663801867426
3,3,1,0.34867844009960325
3,3,2,0.01210745408566433
3,3,3,0.0021193251414012215
3,3,4,0.0015235638189962234
3,4,0,0.0009009122968987971
3,4,1,0.0
3,4,2,0.3138105919792585
3,4,3,0.0018003072056647104
3,4,4,0.010207888191143065
3,5,0,0.0013339258795818255
3,5,1,0.003269699926286636
3,5,2,0.28242953647347624
3,5,3,0.0031266713849371105
3,5,4,0.0021066386743581905
3,6,0,0.003518355459324183
3,6,1,0.0
3,6,2,0.2541865828039848
3,6,3,0.0027465522730880467
3,6,4,0.006723375993697857
3,7,0,0.0019440307079062605
3,7,1,0.002279306555176125
3,7,2,0.22876792444655492
3,7,3,0.0
3,7,4,0.006089918036786294
3,8,0,0.0
3,8,1,0.0
3,8,2,0.0
3,8,3,0.0
3,8,4,0.0
3,9,0,0.0
3,9,1,0.0
3,9,2,0.0
3,9,3,0.0
3,9,4,0.0
3,10,0,0.006246889256259185
3,10,1,0.0007167634390415714
3,10,2,0.0
3,10,3,0.0
3,10,4,0.002375701374023428
4,1,0,0.00041721919187920765
4,1,1,0.0010583379954293346
4,1,2,0.0
4,1,3,0.007579125857860721
4,1,4,0.0009905090727570167
4,2,0,0.0019630877128030103
4,2,1,0.11293375054901868
4,2,2,0.0010862387810688752
4,2,3,0.002207879598770601
4,2,4,0.0043955107105646315
4,3,0,0.0024178286031270933
4,3,1,0.0
4,3,2,0.08321152338001386
4,3,3,0.0
4,3,4,0.007313661464633956
4,4,0,0.0
4,4,1,0.0
4,4,2,0.0
4,4,3,0.0
4,4,4,0.0
4,5,0,0.00614662006494741
4,5,1,0.0
4,5,2,0.0
4,5,3,0.0
4,5,4,0.002436410504100096
4,6,0,0.0
4,6,1,0.0
4,6,2,0.0
4,6,3,0.0
4,6,4,0.0
4,7,0,0.013766699250049077
4,7,1,0.0012997180302388473
4,7,2,0.0
4,7,3,0.0014020422320816272
4,7,4,0.0025064557217611364
4,8,0,0.0
4,8,1,0.001228382425343655
4,8,2,0.0034204911840053586
4,8,3,0.0010055120087668226
4,8,4,0.0019856435126993075
4,9,0,0.0
4,9,1,0.0004642260761668904
4,9,2,0.002043576764587863
4,9,3,0.0006629628265436703
4,9,4,0.000995372231551504
4,10,0,0.001194027751000261
4,10,1,0.0
4,10,2,0.0013020072166629556
4,10,3,0.0
4,10,4,0.0006139965761145665
5,1,0,0.0007431082285782689
5,1,1,0.0024011660708440847
5,1,2,0.0
5,1,3,0.004732255070264493
5,1,4,0.00032788193877536563
5,2,0,0.0013399884298049536
5,2,1,0.21279062061128315
5,2,2,0.0011614334829249556
5,2,3,0.0
5,2,4,0.002186035765984101
5,3,0,0.0
5,3,1,0.0
5,3,2,0.0
5,3,3,0.0
5,3,4,0.0
5,4,0,0.0
5,4,1,0.0
5,4,2,0.0
5,4,3,0.0
5,4,4,0.0
5,5,0,0.0
5,5,1,0.0
5,5,2,0.0
5,5,3,0.0
5,5,4,0.0
5,6,0,0.0
5,6,1,0.0
5,6,2,0.0
5,6,3,0.0006974715666115948
5,6,4,0.0001847808225832006
5,7,0,0.0035044369039942784
5,7,1,0.000313425786587115
5,7,2,0.000250610088029804
5,7,3,0.0008163708236326716
5,7,4,0.0014342277954941596
5,8,0,0.0020513701713824194
5,8,1,0.0
5,8,2,0.0015953629665481593
5,8,3,0.00047788237971356653
5,8,4,0.0007271124872571983
5,9,0,0.000749870461415438
5,9,1,0.00013920242499539012
5,9,2,0.0009087145863075535
5,9,3,0.0
5,9,4,0.0003718934395085046
5,10,0,0.0
5,10,1,0.0
5,10,2,0.0
5,10,3,0.0
5,10,4,0.0
6,1,0,0.0004055650738526036
6,1,1,0.004855796479917719
6,1,2,0.0
6,1,3,0.011836521807659827
6,1,4,0.002355312281155927
6,2,0,0.0009525955577428017
6,2,1,0.029341836416643494
6,2,2,0.0008292742702226544
6,2,3,0.3479983861027307
6,2,4,0.00443563752595184
6,3,0,0.0
6,3,1,0.49591756876350435
6,3,2,0.00041374231396738436
6,3,3,0.0
6,3,4,0.002028392532557625
6,4,0,0.0
6,4,1,0.0
6,4,2,0.0
6,4,3,0.0
6,4,4,0.0
6,5,0,0.0
6,5,1,3.246097292024912e-05
6,5,2,0.0
6,5,3,0.0
6,5,4,1.879291751405655e-05
6,6,0,0.0
6,6,1,0.0
6,6,2,0.0
6,6,3,0.0
6,6,4,0.0
6,7,0,0.0007406347864042667
6,7,1,0.00013342540215903882
6,7,2,0.0
6,7,3,0.0
6,7,4,0.00023581227694729226
6,8,0,0.0
6,8,1,0.0
6,8,2,0.0
6,8,3,0.0
6,8,4,0.0
6,9,0,0.0003446654060990507
6,9,1,4.9169284810605414e-05
6,9,2,0.0
6,9,3,7.771372077214265e-05
6,9,4,8.148098346941033e-05
6,10,0,0.0
6,10,1,2.8789022316712895e-05
6,10,2,0.00014852127331127946
6,10,3,0.0
6,10,4,6.690835577642624e-05
7,1,0,0.0014717415848961878
7,1,1,0.0
7,1,2,0.0
7,1,3,0.01201591839562009
7,1,4,0.002279148071215118
7,2,0,0.0003194633171015807
7,2,1,0.0
7,2,2,0.0010864794629890549
7,2,3,0.13015502906738524
7,2,4,0.002662497609058531
7,3,0,0.0003839684767797809
7,3,1,0.6276973552577818
7,3,2,0.0008311019493898468
7,3,3,7.399207806320651e-05
7,3,4,0.0019768838863006505
7,4,0,0.0
7,4,1,0.5904899999999977
7,4,2,0.00038786660455540574
7,4,3,0.00028640544962489384
7,4,4,0.001987567867766318
7,5,0,1.7577874027876995e-05
7,5,1,0.0
7,5,2,2.3600721377192597e-16
7,5,3,6.684459178407756e-05
7,5,4,3.0430358644799217e-05
7,6,0,0.0
7,6,1,2.7425309140079877e-05
7,6,2,2.8879486659360176e-05
7,6,3,0.00013711732315578162
7,6,4,5.758285959874263e-05
7,7,0,0.0002747677075582333
7,7,1,7.305132230961612e-05
7,7,2,6.727453757928632e-05
7,7,3,0.0
7,7,4,0.0001684307750341978
7,8,0,0.0
7,8,1,0.0
7,8,2,0.0
7,8,3,0.0
7,8,4,0.0
7,9,0,0.00013449053782729504
7,9,1,2.465052241429685e-05
7,9,2,0.0
7,9,3,2.488266793921562e-05
7,9,4,4.680560456021584e-05
7,10,0,6.659185787234567e-05
7,10,1,1.670968828438953e-05
7,10,2,5.476484632484528e-05
7,10,3,0.0
7,10,4,2.1095000480634826e-05
8,1,0,0.0
8,1,1,0.0
8,1,2,0.0
8,1,3,0.0
8,1,4,0.0
8,2,0,0.0
8,2,1,0.0
8,2,2,0.0
8,2,3,0.0
8,2,4,0.0
8,3,0,0.0016974680220331433
8,3,1,0.7289999999999983
8,3,2,0.0
8,3,3,0.00020378106915289033
8,3,4,0.0002478115944000001
8,4,0,2.0652864356327145e-05
8,4,1,0.0
8,4,2,0.6560999999999979
8,4,3,0.0
8,4,4,5.358579927458403e-05
8,5,0,0.0
8,5,1,0.0
8,5,2,0.0
8,5,3,0.0
8,5,4,0.0
8,6,0,4.799547922368181e-05
8,6,1,4.444802756707619e-18
8,6,2,0.0
8,6,3,6.377331041643377e-05
8,6,4,2.983982523605619e-05
8,7,0,0.00015747146049600907
8,7,1,0.0
8,7,2,2.4294788868540473e-05
8,7,3,5.173459887209072e-05
8,7,4,8.132194847823648e-05
8,8,0,0.0
8,8,1,1.9831945685231686e-05
8,8,2,9.116266859388983e-05
8,8,3,3.3821011796013344e-05
8,8,4,3.696965134731944e-05
8,9,0,6.16521532332261e-05
8,9,1,1.7769947368541365e-05
8,9,2,4.287168258142262e-05
8,9,3,1.355335899077986e-05
8,9,4,3.6212967021275255e-05
8,10,0,2.944420157659659e-05
8,10,1,9.493875457023775e-06
8,10,2,3.235573782402984e-05
8,10,3,0.0
8,10,4,1.1834034960811712e-05
9,1,0,0.0
9,1,1,0.0
9,1,2,0.0
9,1,3,0.0
9,1,4,0.0
9,2,0,0.0
9,2,1,0.899999999999999
9,2,2,0.0
9,2,3,0.0
9,2,4,0.0
9,3,0,8.332470000000004e-05
9,3,1,0.0
9,3,2,0.8099999999999987
9,3,3,0.0
9,3,4,0.0
9,4,0,0.0
9,4,1,0.0
9,4,2,0.0
9,4,3,0.0
9,4,4,0.0
9,5,0,0.0
9,5,1,0.010633671758560621
9,5,2,0.0
9,5,3,0.00010836822399704796
9,5,4,0.00043350712690567924
9,6,0,0.0003309400765320277
9,6,1,0.03576318921435512
9,6,2,0.0008599667975909271
9,6,3,0.0
9,6,4,0.004919907536220733
9,7,0,0.0
9,7,1,0.0
9,7,2,0.0
9,7,3,0.0
9,7,4,0.0
9,8,0,4.0149676514216884e-05
9,8,1,1.0668650697871484e-05
9,8,2,0.0
9,8,3,1.8324613239281715e-05
9,8,4,2.444777557621421e-05
9,9,0,3.214131603787013e-05
9,9,1,6.3133045473437555e-06
9,9,2,2.373425427975072e-05
9,9,3,1.0608902519265191e-05
9,9,4,1.9824345575741622e-05
9,10,0,1.861588770962152e-05
9,10,1,5.527942105777312e-06
9,10,2,2.084716118114459e-05
9,10,3,0.0
9,10,4,1.0904427408439301e-05
10,1,0,0.0
10,1,1,0.0
10,1,2,0.0
10,1,3,0.0
10,1,4,0.0
10,2,0,0.0
10,2,1,0.0
10,2,2,0.9999999999999996
10,2,3,0.0
10,2,4,0.0
10,3,0,0.0029718778500000004
10,3,1,0.0
10,3,2,0.8061579626650913
10,3,3,0.0
10,3,4,0.0
10,4,0,0.0
10,4,1,0.0
10,4,2,0.5278760125360656
10,4,3,9.858230550000005e-07
10,4,4,0.0005488708702897037
10,5,0,0.00028261263368627436
10,5,1,0.0
10,5,2,0.2724922762548466
10,5,3,0.00016209251767799394
10,5,4,5.461747453418403e-05
10,6,0,0.0011380750467663257
10,6,1,0.0
10,6,2,0.10946288413242727
10,6,3,0.0
10,6,4,0.003001464510359031
10,7,0,0.0
10,7,1,0.0
10,7,2,0.0
10,7,3,0.0
10,7,4,0.0
10,8,0,1.7769898142557964e-05
10,8,1,0.0
10,8,2,0.0
10,8,3,6.862965162689545e-06
10,8,4,8.405520913190438e-06
10,9,0,1.5075412587004411e-05
10,9,1,0.0
10,9,2,9.872153632804063e-06
10,9,3,4.8055965765313485e-06
10,9,4,6.233268335343384e-06
10,10,0,1.166008452914477e-05
10,10,1,0.0
10,10,2,7.4559971303373315e-06
10,10,3,0.0
10,10,4,5.876317481455159e-06
